                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 2.1015,                 2.6525,                 2.6657,                0.76215,                0.65668,                0.74624,                0.55031,                  2.008,                 2.0069,                 2.5716,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.1016,                 2.6346,                  2.663,                0.76197,                0.65665,                 0.7464,                  0.551,                 2.0067,                 2.0033,                 2.5704,               0.004753,               0.004753,               0.004753
                    108,                 2.0992,                 2.6273,                 2.6611,                 0.7595,                0.66115,                0.74711,                0.55182,                 2.0054,                 1.9994,                 2.5686,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.0913,                 2.6195,                 2.6677,                0.76314,                0.66181,                0.74862,                 0.5528,                 2.0037,                 1.9951,                 2.5673,               0.004654,               0.004654,               0.004654
                    110,                 2.0942,                 2.6061,                 2.6582,                0.75808,                0.66458,                0.74851,                0.55307,                 2.0025,                 1.9913,                  2.566,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.1049,                 2.6269,                 2.6723,                0.75934,                0.66437,                0.74947,                0.55373,                 1.9994,                 1.9903,                 2.5635,               0.004555,               0.004555,               0.004555
                    112,                  2.089,                 2.6123,                 2.6639,                0.76023,                0.66756,                0.75022,                0.55423,                 1.9985,                 1.9864,                 2.5628,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.0917,                 2.6053,                 2.6601,                0.76168,                 0.6668,                0.75089,                 0.5551,                 1.9977,                  1.984,                 2.5624,               0.004456,               0.004456,               0.004456
                    114,                 2.0815,                 2.5977,                 2.6591,                0.76293,                 0.6659,                0.75081,                 0.5555,                 1.9959,                 1.9821,                 2.5605,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.0863,                  2.602,                 2.6591,                0.76542,                0.66349,                0.75107,                0.55558,                 1.9958,                 1.9777,                 2.5601,               0.004357,               0.004357,               0.004357
                    116,                 2.0744,                 2.5948,                 2.6509,                0.76766,                0.66448,                0.75226,                0.55692,                 1.9951,                 1.9737,                 2.5588,              0.0043075,              0.0043075,              0.0043075
                    117,                 2.0648,                 2.5597,                 2.6428,                0.76797,                0.66365,                0.75262,                0.55712,                 1.9947,                   1.97,                 2.5579,               0.004258,               0.004258,               0.004258
                    118,                 2.0674,                 2.5625,                 2.6375,                0.76931,                0.66339,                 0.7533,                0.55806,                 1.9936,                 1.9668,                 2.5565,              0.0042085,              0.0042085,              0.0042085
