                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.91879,                   1.05,                 1.2614,                0.77523,                0.71115,                0.78644,                0.58918,                0.93457,                0.87733,                 1.2379,              0.0056935,              0.0056935,              0.0056935
                     89,                0.91169,                 1.0403,                 1.2551,                0.77678,                0.71102,                0.78679,                0.58975,                0.93391,                0.87558,                 1.2373,               0.005644,               0.005644,               0.005644
                     90,                0.91321,                 1.0292,                 1.2531,                0.77446,                0.71518,                0.78736,                0.59016,                0.93323,                0.87414,                 1.2367,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.9053,                  1.023,                 1.2509,                0.77229,                0.71856,                0.78777,                0.59083,                0.93268,                  0.872,                 1.2361,               0.005545,               0.005545,               0.005545
                     92,                0.90777,                 1.0166,                 1.2491,                0.77505,                0.71799,                0.78802,                0.59126,                0.93208,                0.86993,                 1.2354,              0.0054955,              0.0054955,              0.0054955
                     93,                0.90303,                 1.0113,                 1.2486,                0.77686,                0.71665,                0.78863,                0.59163,                0.93179,                0.86798,                 1.2349,               0.005446,               0.005446,               0.005446
                     94,                0.89928,                  1.005,                 1.2439,                0.77726,                0.71663,                 0.7888,                0.59222,                0.93136,                0.86617,                 1.2343,              0.0053965,              0.0053965,              0.0053965
                     95,                0.89812,                 1.0041,                  1.243,                0.77699,                0.71646,                0.78912,                0.59286,                0.93073,                0.86442,                 1.2334,               0.005347,               0.005347,               0.005347
                     96,                0.89957,                 1.0066,                 1.2432,                0.77807,                0.71872,                0.78948,                0.59346,                 0.9304,                0.86285,                 1.2329,              0.0052975,              0.0052975,              0.0052975
                     97,                0.88915,                0.99006,                 1.2368,                0.78059,                0.71686,                0.78979,                0.59423,                0.93002,                0.86099,                 1.2325,               0.005248,               0.005248,               0.005248
                     98,                0.89473,                0.99161,                 1.2413,                0.78145,                0.71625,                0.79036,                0.59461,                0.92949,                0.85906,                 1.2318,              0.0051985,              0.0051985,              0.0051985
                     99,                0.89115,                0.98995,                 1.2372,                0.78258,                0.71671,                0.79084,                0.59525,                0.92914,                0.85726,                 1.2313,               0.005149,               0.005149,               0.005149
                    100,                0.88599,                0.97603,                 1.2353,                 0.7833,                0.71557,                0.79128,                0.59553,                0.92875,                0.85571,                 1.2309,              0.0050995,              0.0050995,              0.0050995
                    101,                0.88264,                0.97079,                 1.2303,                0.78374,                 0.7144,                0.79157,                0.59621,                0.92848,                0.85371,                 1.2305,                0.00505,                0.00505,                0.00505
                    102,                0.88607,                0.97591,                  1.233,                0.78369,                0.71473,                0.79225,                0.59679,                0.92818,                0.85191,                   1.23,              0.0050005,              0.0050005,              0.0050005
                    103,                0.88461,                 0.9703,                 1.2318,                0.77747,                0.72129,                0.79272,                0.59704,                0.92758,                0.85022,                 1.2293,               0.004951,               0.004951,               0.004951
                    104,                0.87864,                0.95797,                 1.2283,                0.78082,                0.71912,                0.79312,                0.59793,                 0.9272,                0.84841,                 1.2288,              0.0049015,              0.0049015,              0.0049015
                    105,                0.88048,                 0.9594,                 1.2286,                0.78318,                0.71898,                 0.7935,                 0.5983,                0.92676,                0.84648,                 1.2283,               0.004852,               0.004852,               0.004852
                    106,                0.87366,                0.95982,                 1.2234,                0.77805,                0.72704,                0.79377,                0.59861,                0.92643,                0.84463,                 1.2279,              0.0048025,              0.0048025,              0.0048025
                    107,                 0.8741,                0.95655,                 1.2237,                0.77756,                0.72661,                0.79403,                0.59939,                 0.9257,                0.84307,                 1.2272,               0.004753,               0.004753,               0.004753
                    108,                0.87333,                0.95011,                 1.2216,                0.77742,                0.72849,                0.79446,                0.59983,                0.92531,                0.84134,                 1.2267,              0.0047035,              0.0047035,              0.0047035
                    109,                 0.8707,                0.94058,                 1.2208,                0.77973,                0.72779,                0.79466,                0.60037,                0.92491,                0.83957,                 1.2261,               0.004654,               0.004654,               0.004654
                    110,                0.86628,                0.93456,                  1.219,                0.77995,                0.72969,                0.79484,                0.60093,                0.92432,                0.83787,                 1.2254,              0.0046045,              0.0046045,              0.0046045
                    111,                0.86695,                0.93359,                 1.2187,                 0.7816,                0.73009,                0.79516,                0.60121,                0.92401,                0.83627,                  1.225,               0.004555,               0.004555,               0.004555
                    112,                0.85985,                0.92916,                 1.2114,                0.78338,                0.72916,                 0.7956,                0.60194,                 0.9235,                0.83466,                 1.2243,              0.0045055,              0.0045055,              0.0045055
                    113,                0.86162,                0.92579,                 1.2118,                0.78398,                0.73074,                0.79618,                0.60246,                0.92295,                0.83293,                 1.2235,               0.004456,               0.004456,               0.004456
                    114,                0.85649,                0.91917,                 1.2108,                0.78353,                0.73154,                0.79645,                0.60282,                0.92247,                0.83151,                  1.223,              0.0044065,              0.0044065,              0.0044065
                    115,                0.85777,                0.91791,                 1.2104,                0.78115,                0.73319,                0.79662,                0.60292,                0.92205,                0.82965,                 1.2225,               0.004357,               0.004357,               0.004357
                    116,                 0.8576,                0.91561,                 1.2113,                0.78248,                0.73207,                0.79679,                0.60345,                 0.9214,                0.82809,                 1.2217,              0.0043075,              0.0043075,              0.0043075
                    117,                0.84725,                0.90786,                 1.2041,                0.78288,                0.73232,                0.79716,                0.60378,                0.92088,                0.82678,                 1.2211,               0.004258,               0.004258,               0.004258
                    118,                0.84948,                0.90616,                 1.2046,                0.78683,                0.72938,                0.79751,                0.60411,                0.92041,                0.82547,                 1.2205,              0.0042085,              0.0042085,              0.0042085
                    119,                0.85061,                0.90141,                  1.202,                0.78639,                0.73047,                0.79779,                0.60459,                0.91977,                0.82387,                 1.2199,               0.004159,               0.004159,               0.004159
