                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                 2.1618,                 2.7691,                 2.7461,                0.74556,                0.64663,                 0.7274,                0.52285,                 2.0977,                 2.0908,                 2.6686,               0.005149,               0.005149,               0.005149
                    100,                 2.1564,                 2.7501,                 2.7422,                 0.7457,                0.64599,                 0.7276,                0.52307,                 2.0964,                 2.0873,                 2.6682,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.1514,                 2.7432,                 2.7349,                 0.7424,                0.64674,                0.72796,                0.52355,                 2.0951,                 2.0838,                 2.6667,                0.00505,                0.00505,                0.00505
                    102,                 2.1613,                 2.7326,                 2.7392,                0.74429,                0.64529,                0.72838,                0.52406,                 2.0932,                 2.0816,                 2.6648,              0.0050005,              0.0050005,              0.0050005
                    103,                 2.1549,                  2.738,                 2.7383,                0.75328,                0.64005,                 0.7295,                0.52479,                 2.0926,                 2.0783,                 2.6641,               0.004951,               0.004951,               0.004951
                    104,                 2.1495,                 2.7229,                 2.7374,                0.75507,                 0.6427,                0.73027,                0.52567,                 2.0912,                 2.0751,                 2.6625,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.1481,                 2.7029,                   2.73,                0.75791,                0.64092,                0.73115,                0.52621,                   2.09,                  2.072,                 2.6619,               0.004852,               0.004852,               0.004852
                    106,                 2.1352,                 2.7099,                 2.7247,                0.75684,                0.64195,                0.73168,                 0.5267,                 2.0886,                 2.0693,                 2.6603,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.1414,                 2.7124,                 2.7222,                0.76069,                   0.64,                0.73228,                0.52735,                 2.0866,                 2.0678,                 2.6583,               0.004753,               0.004753,               0.004753
                    108,                 2.1439,                  2.705,                   2.73,                0.75818,                0.64103,                0.73272,                0.52802,                 2.0858,                 2.0651,                 2.6572,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.1384,                 2.6867,                  2.726,                0.75883,                0.64351,                0.73336,                0.52874,                 2.0861,                 2.0595,                 2.6574,               0.004654,               0.004654,               0.004654
                    110,                 2.1333,                 2.6771,                 2.7162,                0.76089,                0.64225,                0.73395,                0.52986,                  2.085,                 2.0558,                 2.6556,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.1357,                 2.6806,                 2.7177,                0.75094,                0.64994,                0.73439,                 0.5303,                  2.084,                 2.0527,                 2.6547,               0.004555,               0.004555,               0.004555
                    112,                  2.121,                 2.6773,                 2.7078,                0.75115,                0.65277,                0.73504,                0.53116,                 2.0826,                 2.0504,                 2.6528,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.1268,                 2.6584,                 2.7076,                0.75289,                0.65015,                0.73566,                 0.5318,                 2.0819,                 2.0467,                 2.6521,               0.004456,               0.004456,               0.004456
                    114,                 2.1166,                 2.6567,                 2.7057,                 0.7554,                 0.6504,                0.73638,                0.53284,                 2.0808,                 2.0445,                 2.6504,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.1216,                 2.6484,                 2.7046,                0.75357,                0.65056,                0.73669,                0.53274,                 2.0804,                 2.0405,                 2.6493,               0.004357,               0.004357,               0.004357
                    116,                  2.117,                 2.6526,                 2.7032,                0.75712,                0.65021,                0.73733,                0.53371,                 2.0795,                 2.0364,                 2.6477,              0.0043075,              0.0043075,              0.0043075
