                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.89683,                 1.0088,                  1.244,                0.78144,                0.70662,                0.78826,                0.59151,                0.95379,                0.88072,                 1.2484,               0.002971,               0.002971,               0.002971
                    144,                0.89838,                 1.0019,                 1.2432,                0.77965,                0.71003,                 0.7889,                0.59204,                 0.9537,                0.87988,                 1.2481,              0.0029215,              0.0029215,              0.0029215
                    145,                0.89137,                 1.0018,                 1.2395,                0.78091,                0.70983,                0.78915,                0.59241,                0.95357,                0.87949,                 1.2476,               0.002872,               0.002872,               0.002872
                    146,                0.89356,                0.99989,                 1.2411,                0.78206,                0.70928,                0.78946,                0.59288,                0.95335,                0.87909,                 1.2473,              0.0028225,              0.0028225,              0.0028225
                    147,                0.88961,                0.99596,                 1.2402,                 0.7826,                0.70899,                0.78983,                0.59292,                0.95312,                0.87874,                 1.2468,               0.002773,               0.002773,               0.002773
                    148,                0.88812,                0.99681,                 1.2348,                0.78419,                0.70825,                0.79027,                0.59348,                0.95286,                0.87804,                 1.2463,              0.0027235,              0.0027235,              0.0027235
                    149,                0.88922,                0.99432,                 1.2376,                0.78575,                0.70812,                0.79032,                0.59361,                0.95261,                0.87749,                 1.2459,               0.002674,               0.002674,               0.002674
                    150,                0.87851,                0.98314,                 1.2339,                0.78545,                0.70928,                0.79041,                  0.594,                0.95236,                0.87683,                 1.2456,              0.0026245,              0.0026245,              0.0026245
                    151,                0.87895,                 0.9861,                  1.231,                 0.7872,                0.70901,                0.79091,                0.59424,                0.95207,                0.87641,                 1.2451,               0.002575,               0.002575,               0.002575
                    152,                0.88215,                0.98676,                 1.2327,                0.78758,                0.70834,                0.79104,                0.59449,                0.95169,                0.87571,                 1.2446,              0.0025255,              0.0025255,              0.0025255
                    153,                0.88173,                0.98074,                 1.2303,                0.79071,                0.70913,                0.79172,                 0.5948,                0.95165,                0.87502,                 1.2445,               0.002476,               0.002476,               0.002476
                    154,                0.87436,                0.96894,                 1.2265,                0.79059,                0.70954,                0.79218,                 0.5951,                0.95151,                 0.8743,                 1.2441,              0.0024265,              0.0024265,              0.0024265
                    155,                0.87068,                0.96398,                 1.2243,                0.78865,                 0.7106,                0.79248,                0.59564,                0.95136,                0.87388,                 1.2438,               0.002377,               0.002377,               0.002377
                    156,                0.87389,                0.96938,                 1.2252,                0.79155,                0.71003,                0.79266,                0.59602,                0.95114,                0.87311,                 1.2435,              0.0023275,              0.0023275,              0.0023275
                    157,                0.87349,                0.96283,                 1.2256,                0.79722,                0.70706,                0.79266,                0.59633,                0.95104,                 0.8726,                 1.2432,               0.002278,               0.002278,               0.002278
                    158,                0.87329,                0.95674,                 1.2218,                0.79563,                 0.7078,                0.79282,                0.59664,                0.95092,                0.87241,                 1.2429,              0.0022285,              0.0022285,              0.0022285
                    159,                0.86569,                0.95288,                 1.2174,                0.79921,                0.70517,                0.79298,                0.59698,                0.95094,                 0.8716,                 1.2426,               0.002179,               0.002179,               0.002179
                    160,                0.85969,                0.95369,                 1.2155,                0.80055,                0.70587,                0.79355,                0.59718,                0.95092,                0.87122,                 1.2423,              0.0021295,              0.0021295,              0.0021295
                    161,                0.85967,                 0.9417,                 1.2148,                0.80001,                 0.7072,                0.79386,                0.59758,                0.95095,                0.87064,                 1.2421,                0.00208,                0.00208,                0.00208
                    162,                0.86258,                 0.9431,                 1.2179,                 0.8002,                0.70708,                0.79403,                0.59783,                0.95088,                0.86998,                 1.2418,              0.0020305,              0.0020305,              0.0020305
                    163,                0.86217,                   0.94,                 1.2175,                0.80024,                0.70665,                0.79403,                0.59799,                0.95068,                 0.8696,                 1.2414,               0.001981,               0.001981,               0.001981
                    164,                0.86057,                0.94054,                 1.2139,                0.80018,                0.70556,                0.79429,                0.59848,                0.95057,                0.86905,                 1.2411,              0.0019315,              0.0019315,              0.0019315
                    165,                0.85342,                0.93182,                 1.2096,                0.80213,                0.70344,                0.79427,                0.59869,                0.95042,                0.86847,                 1.2407,               0.001882,               0.001882,               0.001882
                    166,                0.85372,                0.92041,                 1.2062,                0.80259,                0.70364,                0.79461,                0.59908,                0.95042,                0.86797,                 1.2404,              0.0018325,              0.0018325,              0.0018325
                    167,                0.85162,                0.92157,                 1.2086,                 0.8035,                0.70283,                0.79473,                0.59919,                0.95021,                0.86743,                 1.2401,               0.001783,               0.001783,               0.001783
                    168,                0.85389,                0.92296,                 1.2066,                0.80524,                0.70254,                0.79496,                0.59929,                0.95024,                0.86683,                 1.2398,              0.0017335,              0.0017335,              0.0017335
                    169,                0.85178,                0.91408,                 1.2069,                0.80506,                0.70424,                0.79534,                0.59967,                0.95014,                0.86637,                 1.2395,               0.001684,               0.001684,               0.001684
                    170,                0.84815,                 0.9144,                  1.204,                0.80629,                0.70396,                0.79529,                0.59985,                 0.9499,                0.86592,                 1.2392,              0.0016345,              0.0016345,              0.0016345
                    171,                0.84647,                0.91207,                 1.2028,                0.80394,                0.70601,                0.79549,                0.59983,                0.94992,                0.86523,                 1.2389,               0.001585,               0.001585,               0.001585
                    172,                0.84169,                0.91024,                 1.2018,                0.80416,                0.70662,                0.79587,                 0.6003,                0.94994,                0.86479,                 1.2387,              0.0015355,              0.0015355,              0.0015355
                    173,                0.84134,                0.90601,                 1.1994,                0.80097,                0.70738,                0.79588,                0.60028,                0.94986,                0.86427,                 1.2384,               0.001486,               0.001486,               0.001486
                    174,                 0.8391,                0.89883,                 1.1979,                0.80194,                0.70796,                0.79607,                0.60033,                0.94991,                0.86362,                 1.2382,              0.0014365,              0.0014365,              0.0014365
                    175,                0.84125,                0.89999,                 1.1953,                0.80044,                0.70921,                0.79618,                0.60037,                0.94995,                 0.8631,                 1.2379,               0.001387,               0.001387,               0.001387
                    176,                0.83796,                0.89386,                 1.1955,                0.80094,                0.70899,                0.79637,                0.60064,                0.94996,                0.86269,                 1.2376,              0.0013375,              0.0013375,              0.0013375
                    177,                0.83376,                0.88866,                  1.195,                0.80022,                0.70975,                0.79651,                0.60079,                0.94998,                0.86217,                 1.2375,               0.001288,               0.001288,               0.001288
                    178,                 0.8371,                0.89185,                 1.1979,                0.79582,                0.71406,                0.79668,                0.60101,                0.94991,                0.86161,                 1.2372,              0.0012385,              0.0012385,              0.0012385
                    179,                 0.8322,                 0.8808,                  1.193,                 0.7948,                0.71465,                0.79673,                0.60089,                0.95017,                0.86126,                 1.2371,               0.001189,               0.001189,               0.001189
                    180,                0.83268,                0.87859,                 1.1913,                0.79376,                0.71513,                 0.7969,                0.60112,                0.95023,                 0.8611,                 1.2369,              0.0011395,              0.0011395,              0.0011395
                    181,                0.82723,                0.87528,                 1.1874,                0.79099,                 0.7175,                0.79701,                0.60105,                0.95037,                 0.8606,                 1.2369,                0.00109,                0.00109,                0.00109
                    182,                0.82983,                0.87704,                 1.1896,                0.79057,                0.71811,                0.79696,                0.60118,                0.95047,                 0.8602,                 1.2367,              0.0010405,              0.0010405,              0.0010405
                    183,                0.82359,                0.87044,                 1.1875,                0.78974,                 0.7193,                0.79695,                0.60124,                0.95047,                0.85985,                 1.2365,               0.000991,               0.000991,               0.000991
                    184,                0.82013,                0.86321,                 1.1842,                0.78876,                0.72108,                0.79709,                0.60153,                0.95059,                 0.8594,                 1.2365,              0.0009415,              0.0009415,              0.0009415
                    185,                0.82466,                0.86653,                 1.1862,                0.78976,                0.72151,                0.79718,                0.60164,                0.95066,                 0.8591,                 1.2363,               0.000892,               0.000892,               0.000892
                    186,                0.82307,                0.86234,                 1.1855,                 0.7889,                0.72307,                0.79735,                0.60183,                0.95075,                0.85875,                 1.2362,              0.0008425,              0.0008425,              0.0008425
                    187,                0.81321,                0.84638,                 1.1791,                0.78982,                0.72187,                0.79728,                0.60179,                0.95069,                0.85833,                 1.2361,               0.000793,               0.000793,               0.000793
                    188,                0.81725,                0.85802,                 1.1818,                0.78843,                0.72324,                0.79733,                0.60198,                0.95064,                0.85787,                 1.2358,              0.0007435,              0.0007435,              0.0007435
                    189,                0.81127,                0.85296,                 1.1787,                0.78735,                0.72335,                0.79733,                0.60212,                0.95069,                0.85751,                 1.2357,               0.000694,               0.000694,               0.000694
                    190,                0.81203,                0.84963,                 1.1782,                 0.7911,                0.72205,                0.79761,                0.60211,                0.95054,                 0.8573,                 1.2355,              0.0006445,              0.0006445,              0.0006445
                    191,                0.81279,                0.84815,                 1.1778,                0.79097,                0.72294,                0.79779,                0.60202,                0.95064,                0.85682,                 1.2355,               0.000595,               0.000595,               0.000595
                    192,                0.80698,                0.84211,                 1.1764,                0.79122,                0.72387,                0.79802,                0.60203,                0.95048,                0.85652,                 1.2352,              0.0005455,              0.0005455,              0.0005455
                    193,                0.80674,                0.83543,                 1.1759,                0.79106,                0.72392,                0.79784,                0.60202,                0.95044,                0.85579,                 1.2351,               0.000496,               0.000496,               0.000496
                    194,                0.80573,                0.84087,                 1.1755,                0.79162,                0.72433,                 0.7979,                0.60215,                 0.9504,                0.85532,                  1.235,              0.0004465,              0.0004465,              0.0004465
                    195,                0.80472,                0.83117,                 1.1729,                0.79291,                0.72286,                0.79801,                0.60225,                0.95054,                0.85493,                  1.235,               0.000397,               0.000397,               0.000397
                    196,                0.80311,                0.83096,                 1.1739,                0.79175,                0.72328,                0.79791,                0.60247,                0.95056,                 0.8542,                 1.2349,              0.0003475,              0.0003475,              0.0003475
                    197,                0.79996,                0.82985,                 1.1713,                0.79236,                0.72285,                0.79776,                 0.6024,                0.95061,                0.85366,                 1.2347,               0.000298,               0.000298,               0.000298
                    198,                0.80168,                0.82847,                 1.1721,                0.78609,                0.73119,                0.79786,                0.60244,                0.95066,                0.85317,                 1.2347,              0.0002485,              0.0002485,              0.0002485
                    199,                0.79927,                0.82548,                 1.1699,                0.78378,                 0.7337,                0.79788,                0.60278,                0.95076,                0.85258,                 1.2347,               0.000199,               0.000199,               0.000199
                    200,                0.79765,                0.81939,                 1.1681,                0.78218,                0.73613,                0.79781,                0.60276,                0.95073,                0.85191,                 1.2347,              0.0001495,              0.0001495,              0.0001495
